i	1000000	0	697729,718686,758281,718357,576969,589299,525334,523412,529580,522684,530066,546663,551686,519249,548714,564752,580015,518349,571926,652172,527402,607619,618139,632628,524860,572075,596416,536336,552991,535563,530111,527143,527598,568902,580360,536110,535865,527401,579696,528928,555351,522613,524389,529036,524277
i	1000000	1	730601,750042,718222,538106,532751,524479,532097,531796,523864,554281,526735,537294,524592,540004,572989,575740,523735,527420,547360,526763,538730,522801,540046,521844,523011,522485,534763,524809,527314,540118,570875,531175,526106,543720,539322,530578,536994,540962,562467,551590,525210,527458,552237,553847,525075,528366,523985,566387,541488,566236,593119,517328,519863,519196
i	1000000	2	657049,728027,673332,677504,579773,609172,523186,534935,540202,560653,567272,521560,553821,526030,527334,578568,528895,541906,626619,584228,539975,640473,710101,611190,531792,581273,553228,526349,519810,517785,522392,522349,535310,538285,554396,541929,526423,527124,582583,524752,535859,524447,535110,524864,543129,519412,517872,520182
i	1000000	3	621030,515994,559769,535422,535281,540188,580151,594504,554705,524415,535892,542342,522452,541021,547003,518372,536688,541732,519135,535668,527975,528003,524147,532127,527618,528383,531426,529143,519863,530959,524048,542455,552454,543253,554399,522588,524368,568049,521217,519578
i	1000000	4	807180,818531,837324,755297,613513,531696,538177,555657,576202,553491,615186,637319,653626,637805,673671,592123,634320,553291,534954,531992,534656,518594,532220,524113,532078,555200,540499,534728,548159,523219,535476,554305,533466,540124,556867,518819,526604,547054,533226,519623,542261,533826,543799,528480,528796,518258,523287
i	1000000	5	656056,678118,654064,707472,542739,612013,585871,583644,518723,539414,541113,535461,531083,599583,605533,541836,550453,527865,556981,552112,534558,523592,524519,544926,544153,551266,541664,531331,520385,550925,547122,532124,517947,524658,531767,529233,543773,519536,543833,522942,520041,539941,525191
i	1000000	6	601860,663162,623362,549331,540752,531350,527449,555286,556165,543193,523053,567511,525641,534809,528835,527964,551921,526728,547247,528456,552028,551283,521861,630334,619560,648819,577909,658584,687525,619640,559291,588857,591116,599300,604049,531943,522109,526817,534947,547026,525945,531612,544155,519364,544158,519861,526979,519823,519845
i	1000000	7	728937,741348,678591,579017,576402,556218,561335,566817,568732,514420,532825,542416,570568,579825,682645,704417,727354,579125,683453,696050,646190,556573,566031,585143,571445,536062,526955,547852,560005,529214,545783,543547,524830,530227,542372,523513,526623,529965,588099,602585,519857,530311,527988,526715,527494,547839,526300,527195,523514,524378
i	1000000	8	687828,678298,687345,661373,535961,526684,526943,530768,532328,536228,536859,530284,525426,524052,535199,575357,531714,524782,525127,524645,542903,545835,543004,523129,530539,535712,523237,523986,538813,521104,522716,527232,552329,522721,532502,534318,516065,550610,528119,523891,525250,519983,520084,523662
i	1000000	9	754390,544317,521536,545669,529978,546304,532417,540495,521693,562933,530933,564068,525632,527517,577085,561519,575644,615733,523032,604547,608931,525775,530168,544621,556258,591956,524403,541654,549501,531073,529123,538858,530262,557752,523440,544972,545763,526773,528686,519867,520187,520035,555787,529144,537847,550855
i	1200000	0	627744,624960,654274,550253,529000,518695,595367,607371,628083,587816,527017,564367,549725,543542,582911,660695,568894,571249,526869,553107,590142,519745,533376,518720,529003,532033,519182,535126,526627,526860,553853,552761,529572,525083,543195,557685,533449,530922,524170,528863,519145,531003,536708,523443,521098,539632,519648
i	1200000	1	560393,542368,521554,524432,587878,540364,527585,529570,536822,533621,541999,527272,576342,546724,531266,568091,586601,597135,528392,567757,540676,536780,523340,520988,532151,537238,521940,527982,553041,519958,526151,530914,539683,539308,530407,525241,531547,523543,518661,519013,522531,521946,527581,543619,519444
i	1200000	2	787488,778899,751693,824861,539441,548142,563892,526194,579100,579542,530852,528401,523883,520303,522294,525794,520905,540150,536234,545622,554884,534148,527621,523362,537394,548723,541939,541349,528621,542570,530932,544194,519269,523325,535683,529131,546337,543647,543611,528595,519768,524915,520334,549981,519825,523590,520736
i	1200000	3	575283,731426,750976,700815,522526,524651,528833,528393,533553,528174,544562,566380,549505,531453,556750,562180,522630,524133,537164,530213,524670,562300,564741,550361,548283,521865,527575,520524,531315,527271,524623,530089,530990,524479,523450,520135,537445,530717,520449,523772
i	1200000	4	624635,627876,660026,630262,617947,553947,541627,535675,550728,552065,529153,544256,526604,580229,569185,543408,553348,569257,531837,543260,532526,548008,543717,530527,520833,531490,547288,527424,529960,527258,570471,524428,541853,529707,530451,622944,626563,529615,552563,553068,543497,524804,538649,535668
i	1200000	5	778637,773258,679626,582309,535534,534755,543194,546317,527373,608916,561664,527820,544548,533228,523132,539975,520598,540903,527626,540482,552194,530951,530473,560898,533479,519919,539062,527603,526773,535616,529063,534874,532302,536697,524883,530310,540350,534656,528334,535748,537526,524535,527172
i	1200000	6	704016,687440,580935,587640,534667,525408,552079,648151,734489,688744,711970,585323,531521,540155,533763,536739,534936,529003,694540,667357,628865,636753,536230,544817,527487,553725,594680,568364,548926,559275,541838,551420,535772,542813,540379,558340,557117,534160
i	1200000	7	704619,726437,737263,579199,534321,538771,526500,523772,525517,525337,524436,522545,533999,524329,526582,594407,523345,624792,557691,531482,564388,563096,545756,589980,544245,662673,676513,600911,550520,532199,524351,532336,526194,523381,524649,591022,584578,559805,521596,534156,563099,519689,528208,524482,526853,548915,527220
i	1200000	8	760915,756022,720160,650091,558672,587248,601857,570181,530555,523117,531390,523122,537423,553563,551626,564649,555167,541176,542667,517641,524458,523832,529709,547082,539423,533749,558689,556900,545485,538973,597137,535699,534379,542887,531093,566344,639912,659324,530307,537793,538303,535210,525922,528823,525709,532403,523827,525177,523210
i	1200000	9	780127,559737,530009,562877,583922,586313,563919,537891,540031,526975,542430,551576,547918,545808,569940,556084,538197,544724,555576,563234,546029,523311,540393,536052,530825,574410,566567,527816,535051,524281,561379,530472,549736,630627,538124,539092,544640,576877,537113,537244,530494,543416,515447,540333,541107
